recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,recordist,license,remarks,background_species,status
XC139829,Recurvirostra americana,Recurvirostra,americana,,American Avocet,call,"male, female",,0,2013-04-30,09:00,,Rating,41.1267,-104.697,1800,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139831,Setophaga striata,Setophaga,striata,,Blackpoll Warbler,song,male,,0,2013-05-05,09:00,,Rating,41.1267,-104.697,1800,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139856,Pica hudsonia,Pica,hudsonia,,Black-billed Magpie,call,,,0,2013-05-14,11:00,,Rating,40.3758,-105.639,2900,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139859,Spizella breweri,Spizella,breweri,,Brewer's Sparrow,song,,,0,2013-05-15,11:00,,Rating,42.0064,-110.083,2000,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139880,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,male,,0,2013-05-26,08:30,,Rating,44.4632,-104.3921,1800,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139897,Spatula discors,Spatula,discors,,Blue-winged Teal,call,,,0,2013-06-21,20:04,,Rating,51.7772,-103.5795,550,E,Recorded with SM2 unit (Wildlife Acoustics).,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Recorded with SM2 unit (Wildlife Acoustics).
Modifications: HPF500@6dB, AMP 15",none,success
XC139908,Euphagus cyanocephalus,Euphagus,cyanocephalus,,Brewer's Blackbird,call,male,,0,2013-06-04,09:00,,Rating,41.313,-105.5787,2200,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139915,Megaceryle alcyon,Megaceryle,alcyon,,Belted Kingfisher,flight,male,,0,2013-05-13,11:00,,Rating,41.313,-105.5787,2200,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139916,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,"male, female",,0,2013-06-04,11:00,,Rating,41.313,-105.5787,2200,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139921,Recurvirostra americana,Recurvirostra,americana,,American Avocet,call,,,0,2013-05-07,11:00,,Rating,41.313,-105.5787,2200,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139932,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,song,,,0,2013-05-11,10:30,,Rating,42.3007,-104.791,1400,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC139937,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,male,adult,0,2013-06-22,05:15,,Rating,46.8399,-90.6588,200,E,Unseen bird (later determined to be a subadult male) singing from within thick maple growth at edge of cleared cabin yard in birch-dominated woodland. Same individual as XC139938.,Creative Commons Attribution-ShareAlike 3.0,"Unseen bird (later determined to be a subadult male) singing from within thick maple growth at edge of cleared cabin yard in birch-dominated woodland. Same individual as XC139938.
Light rain.",none,success
XC139938,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,male,immature,0,2013-06-24,06:22,,Rating,46.8399,-90.6588,200,E,Subadult male (only a few black feathers replacing immature plumage) singing from within thick maple growth at edge of yard in birch-dominated woodland. Drawn out for visual confirmation by playback of its own song. Same individual as XC139937.,Creative Commons Attribution-ShareAlike 3.0,Subadult male (only a few black feathers replacing immature plumage) singing from within thick maple growth at edge of yard in birch-dominated woodland. Drawn out for visual confirmation by playback of its own song. Same individual as XC139937.,none,success
XC139961,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,song,,,0,2013-06-20,08:06,,Rating,27.9639,-81.0339,20,E,Insects partially removed and filtered out at higher frequencies,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Insects partially removed and filtered out at higher frequencies,none,success
XC139987,Poecile atricapillus,Poecile,atricapillus,,Black-capped Chickadee,begging,,juvenile,0,2013-06-16,08:05,,Rating,47.5632,-70.5544,90,E,One juvenile begging and following two adults feeding him. Habitat: mature mixed forest.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,One juvenile begging and following two adults feeding him. Habitat: mature mixed forest.,Black-throated Green Warbler Setophaga virens,success
XC140280,Riparia riparia,Riparia,riparia,,Sand Martin,call,,,0,2013-06-24,14:44,,Rating,51.7772,-103.5795,550,E,Part 4 Modifications: HPF 500,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Part 4 Modifications: HPF 500,none,success
XC140282,Riparia riparia,Riparia,riparia,,Sand Martin,call,,,0,2013-06-24,14:34,,Rating,51.7772,-103.5795,550,E,Part 3 Modifications: HPF 500,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Part 3 Modifications: HPF 500,none,success
XC140283,Riparia riparia,Riparia,riparia,,Sand Martin,call,,,0,2013-06-24,14:24,,Rating,51.7772,-103.5795,550,E,Part 2 Modifications: HPF 500,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Part 2 Modifications: HPF 500,none,success
XC140286,Riparia riparia,Riparia,riparia,,Sand Martin,call,,,0,2013-06-24,14:14,,Rating,51.7772,-103.5795,550,E,Part 1 Modifications: HPF 500,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Part 1 Modifications: HPF 500,none,success
XC140298,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,song,male,adult,0,2013-06-25,14:00,,Rating,53.95,-122.9437,588,E,three songs by single adult male.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"three songs by single adult male.
sound editing in Audacity consisted mostly of a high pass filter with a 6dB rolloff below 1000 Hz, and a low pass filter with a 6dB rolloff above 8000 Hz and subsequent amplification (no clipping allowed); any removal of extraneous noise done by silencing rather than cutting to preserve song interval.
bird singing from atop an alder along south bank of the Nechako River.
immediate habitat is bottomland cottonwood forest with dense riparian growth of willows and ",Red-winged Blackbird Agelaius phoeniceus,success
XC140465,,,,,,,,,,,,,,,,,,,,,,not_found
XC141035,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,song,,,0,2013-04-13,19:00,,Rating,33.8438,-78.6105,0,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC141213,Mniotilta varia,Mniotilta,varia,,Black-and-white Warbler,song,,,0,2007-06-24,09:00,,Rating,39.8912,-74.5798,40,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,extended song,success
XC141214,Mniotilta varia,Mniotilta,varia,,Black-and-white Warbler,song,,,0,2012-06-09,05:14,,Rating,39.7028,-75.1117,40,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC141316,Botaurus lentiginosus,Botaurus,lentiginosus,,American Bittern,call,,,0,2013-05-08,05:43,,Rating,39.5562,-75.5822,0,E,call as bird flushed from marsh,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,call as bird flushed from marsh,American Crow Corvus brachyrhynchos,success
XC141320,Botaurus lentiginosus,Botaurus,lentiginosus,,American Bittern,song,male,adult,0,2013-06-16,20:45,,Rating,54.108,-122.2058,599,E,two songs by same adult male.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"two songs by same adult male.
extraneous sounds edited by silencing rather than cutting out to preserve time interval between songs.
bird singing from near east edge of Newlands Marsh, approximately 15 meters north of Upper Fraser Road.
habitat is fresh water marsh surrounded by mixed deciduous/coniferous forest and grass pastures.
UTM coordinates of bird from Google Earth: Zone 10U 551928.72 E, 5995802.24 N (WGS84)
the bittern takes four or five gulps of air to fill his lungs before singing and",Song Sparrow Melospiza melodia,success
XC141344,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,0,2013-06-27,08:00,,Rating,30.0801,-99.5027,650,E,A pair seen well here with squirrel in the background. In open brushy habitat.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"A pair seen well here with squirrel in the background. In open brushy habitat.
[img]",. In open brushy habitat.,success
XC141345,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,0,2013-06-27,08:00,,Rating,30.0801,-99.5027,650,E,In open brushy habitat.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"In open brushy habitat.
[img]",Painted Bunting Passerina ciris,success
XC141412,Mniotilta varia,Mniotilta,varia,,Black-and-white Warbler,song,,,0,2013-06-28,09:00,,Rating,30.0801,-99.5027,650,E,Squirrel in the background. I edited out the space with the squirrel in between so the space between songs is shortened.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Squirrel in the background. I edited out the space with the squirrel in between so the space between songs is shortened.,. I edited out the space with the squirrel in between so the space between songs is shortened.,success
XC141439,Archilochus alexandri,Archilochus,alexandri,,Black-chinned Hummingbird,call,,,0,2013-06-28,11:30,,Rating,29.8168,-99.5767,550,E,Two call notes around a feeder.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Two call notes around a feeder.
[img]",Red-eyed Vireo Vireo olivaceus,success
XC141441,Archilochus alexandri,Archilochus,alexandri,,Black-chinned Hummingbird,call,,,0,2013-06-28,17:30,,Rating,29.5826,-99.7309,420,E,Several birds chasing each other around the feeders outside the shop. Filtered for AC noise.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Several birds chasing each other around the feeders outside the shop. Filtered for AC noise.,none,success
XC141444,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,begging,,juvenile,0,2013-07-03,16:00,,Rating,40.1175,-75.0627,40,E,two fledglings following Song Sparrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,two fledglings following Song Sparrow,none,success
XC141445,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,begging,,juvenile,0,2013-07-03,16:00,,Rating,40.1175,-75.0627,40,E,two fledglings being fed by Song Sparrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,two fledglings being fed by Song Sparrow,none,success
XC141458,Polioptila caerulea,Polioptila,caerulea,,Blue-grey Gnatcatcher,begging,,,0,2013-06-27,11:30,,Rating,29.6374,-98.6288,380,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC141469,Spinus tristis,Spinus,tristis,,American Goldfinch,call,,,0,2013-04-08,08:00,,Rating,35.1084,-80.9483,190,E,In the trees of our garden,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,In the trees of our garden,none,success
XC141677,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,begging,male,juvenile,0,2013-07-01,9:40,,Rating,49.2915,-122.7926,40,E,Fledglings begging to Adult: A male adult Black-throated Grey Warbler followed by two fledglings were moving around in the low-to-mid canopy of a small group of cottonwoods about 30 to 40 feet in height. The recording was made from a stationary location about 20 to 30 feet from the birds on average.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Fledglings begging to Adult: A male adult Black-throated Grey Warbler followed by two fledglings were moving around in the low-to-mid canopy of a small group of cottonwoods about 30 to 40 feet in height. The recording was made from a stationary location about 20 to 30 feet from the birds on average.
A set of 13 photographs with synchronization timing with this recording and showing from 1 to all 3 of the birds can be found at the following URL: http://www.flickr.com/photos/94309556@N05/sets/7215",Black-capped Chickadee Poecile atricapillus,success
XC141749,Haliaeetus leucocephalus,Haliaeetus,leucocephalus,,Bald Eagle,call,,adult,0,2013-06-17,11:00,,Rating,57.7063,-152.5715,0,E,"natural vocalizations; calls from a pair of adult birds that flew overhead, and then swooped repeatedly back down to the creek and grabbed at the water in the same spot over and over again. Some kind of display?",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"natural vocalizations; calls from a pair of adult birds that flew overhead, and then swooped repeatedly back down to the creek and grabbed at the water in the same spot over and over again. Some kind of display?",none,success
XC141896,Buteo platypterus,Buteo,platypterus,,Broad-winged Hawk,call,,,0,2013-06-23,02:30,,Rating,39.5425,-78.3105,600,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Acadian Flycatcher Empidonax virescens,success
XC141897,Buteo platypterus,Buteo,platypterus,,Broad-winged Hawk,call,,,0,2013-07-07,08:30,,Rating,40.0631,-75.7314,120,E,Habitat: mature upland deciduous forest. Bird was perched about 20 feet up and flew when I approached on the trail. Landed a bit further away and called.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Habitat: mature upland deciduous forest. Bird was perched about 20 feet up and flew when I approached on the trail. Landed a bit further away and called.,none,success
XC141898,Toxostoma rufum,Toxostoma,rufum,,Brown Thrasher,song,,,0,2013-06-09,06:30,,Rating,41.8564,-75.3187,480,E,Singing from the top of a small tree in a stand of second-growth at the edge of an old pasture.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Singing from the top of a small tree in a stand of second-growth at the edge of an old pasture.,Black-billed Cuckoo Coccyzus erythropthalmus,success
XC142065,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0,2008-07-02,06:00,,Rating,44.4584,-68.9242,10,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC142066,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0,2010-07-06,06:00,,Rating,44.228,-68.312,0,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC142067,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0,2010-07-06,06:00,,Rating,44.228,-68.312,0,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC142068,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0,2010-07-06,05:30,,Rating,44.257,-68.389,0,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC142069,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,call,,,0,2013-03-10,07:30,,Rating,40.1175,-75.0627,40,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Red-winged Blackbird Agelaius phoeniceus,success
XC142186,Setophaga caerulescens,Setophaga,caerulescens,,Black-throated Blue Warbler,song,,,0,2013-07-05,06:00,,Rating,45.5087,-73.554,20,E,deciduous woodland,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,deciduous woodland,none,success
XC142218,Strix varia,Strix,varia,,Barred Owl,alarm,,,0,2013-07-10,16:00,,Rating,31.9302,-81.0505,0,E,"Recording was done with internal mics on Olympus LS10 and amplified for clarity, otherwise no alterations. The bird was small by island standards, but fully feathered and capable of flight, so I cannot attempt to guess at age. It sat (nervously) about 10 meters from a trail in a deciduous tree in a 50 acre wooded habotat where the species is known to breed. It moved once to another tree, continued the 'searching' movements of its body. There was no set interval between vocalizations.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Recording was done with internal mics on Olympus LS10 and amplified for clarity, otherwise no alterations. The bird was small by island standards, but fully feathered and capable of flight, so I cannot attempt to guess at age. It sat (nervously) about 10 meters from a trail in a deciduous tree in a 50 acre wooded habotat where the species is known to breed. It moved once to another tree, continued the 'searching' movements of its body. There was no set interval between vocalizations.",Tufted Titmouse Baeolophus bicolor,success
XC142244,Cyanocitta cristata,Cyanocitta,cristata,,Blue Jay,call,,,0,2013-07-08,15:00,,Rating,31.9545,-81.0284,12,E,"Only change to original recording is amplification Could not make out the call initially, but finally realized this is a Blue Jay variant vocalization.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Only change to original recording is amplification Could not make out the call initially, but finally realized this is a Blue Jay variant vocalization.",Northern Cardinal Cardinalis cardinalis,success
XC142329,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0,2010-07-16,07:30,,Rating,44.228,-68.312,0,E,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,success
XC142466,Hirundo rustica,Hirundo,rustica,,Barn Swallow,alarm,,,0,2013-07-13,14:32,,Rating,39.5224,16.8996,0,E,Calls emitted near the nest.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calls emitted near the nest.,none,success
XC142592,Setophaga ruticilla,Setophaga,ruticilla,,American Redstart,song,,,0,2013-07-11,07:25,,Rating,46.745,-89.7754,460,E,Singing about 10m above me in small wooded area surrounded by marsh.,Creative Commons Attribution-ShareAlike 3.0,"Singing about 10m above me in small wooded area surrounded by marsh.
Recorded with Olympus LS-10S and homemade parabolic reflector.",Cedar Waxwing Bombycilla cedrorum,success
XC142594,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0,2013-07-11,08:44,,Rating,46.745,-89.7754,460,E,Singing from high in Hemlock above the parking lot.,Creative Commons Attribution-ShareAlike 3.0,"Singing from high in Hemlock above the parking lot.
Recorded with Olympus LS-10S and homemade parabolic reflector.",Yellow-bellied Sapsucker Sphyrapicus varius,success
XC142632,Hirundo rustica,Hirundo,rustica,,Barn Swallow,song,,,0,2008-08-14,11:00,,Rating,51.0383,3.9184,10,E,"Locatie: Kalken dorp, huizen en tuin in woongebied",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Locatie: Kalken dorp, huizen en tuin in woongebied",none,success
XC142649,Riparia riparia,Riparia,riparia,,Sand Martin,alarm,,,0,2013-07-13,09:00,,Rating,46.1374,5.9609,340,E,Near breeding site,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Near breeding site,Common Chaffinch Fringilla coelebs,success
XC142650,Riparia riparia,Riparia,riparia,,Sand Martin,alarm,,,0,2013-07-13,09:00,,Rating,46.1374,5.9609,340,E,Near breeding site.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Near breeding site.,Cirl Bunting Emberiza cirlus,success
XC142722,Setophaga caerulescens,Setophaga,caerulescens,,Black-throated Blue Warbler,song,male,,0,2013-07-05,08:30,,Rating,45.1334,-78.1837,460,E,"This bird was a hybrid warbler, which based on plumage appears to be a Black-throated Blue x Magnolia hybrid. The bird appeared to be in its first spring based on wear and state of primaries. It was at times attacked by a male Black-throated Blue Warbler; it was ignored by nearby Black-throated Green Warblers. Photos were obtained of the individual.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"This bird was a hybrid warbler, which based on plumage appears to be a Black-throated Blue x Magnolia hybrid. The bird appeared to be in its first spring based on wear and state of primaries. It was at times attacked by a male Black-throated Blue Warbler; it was ignored by nearby Black-throated Green Warblers. Photos were obtained of the individual.",none,success
