recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,status
XC241646,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,0.0,2015-05-09,15:30,,Rating,14.1763,-87.1804,1000.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,none,success
XC241821,Coccyzus erythropthalmus,Coccyzus,erythropthalmus,,Black-billed Cuckoo,song,,,0.0,2015-05-08,08:00,,Rating,40.1434,-75.3477,50.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,White-breasted Nuthatch Sitta carolinensis,success
XC243086,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,call,,,0.0,2002-02-18,08:30,,Rating,-0.589,-77.877,2100.0,,unknown,Humid-wet forest pasture mosaic. Reference: B: 100-112 (Denfusx1). Krabbe & Nilsson (2003) (ISBN 90-75838-06-9).,Creative Commons Attribution-ShareAlike 4.0,Humid-wet forest pasture mosaic. Reference: B: 100-112 (Denfusx1). Krabbe & Nilsson (2003) (ISBN 90-75838-06-9).,Russet-crowned Warbler Myiothlypis coronata,success
XC243385,Vireo solitarius,Vireo,solitarius,,Blue-headed Vireo,alarm,,,0.0,2015-05-15,09:30,,Rating,44.6902,-63.6697,70.0,,unknown,BHVI interacting with at least one other bird of the same species. Alarm calls and bill-snapping sounds could be heard. There were a number (3-5) of BHVIs nearby this area (likely migrants).,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,BHVI interacting with at least one other bird of the same species. Alarm calls and bill-snapping sounds could be heard. There were a number (3-5) of BHVIs nearby this area (likely migrants).,Black-and-white Warbler Mniotilta varia,success
XC243412,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,song,,,0.0,2015-05-15,10:00,,Rating,44.9291,-93.2602,260.0,,unknown,Songs from a migrant in an oak tree in back yard.,Creative Commons Attribution-ShareAlike 4.0,"Songs from a migrant in an oak tree in back yard.
Some high-pass filtering to reduce urban noise.",Swainson's Thrush Catharus ustulatus,success
XC243586,Scolopax minor,Scolopax,minor,,American Woodcock,call,,,0.0,2015-03-16,06:30,,Rating,36.1531,-86.9249,130.0,,unknown,None given,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,None given,Eastern Towhee Pipilo erythrophthalmus,success
XC243587,Scolopax minor,Scolopax,minor,,American Woodcock,flight,,,0.0,2015-03-13,07:00,,Rating,36.0942,-87.0058,160.0,,unknown,"""Wing-whir"" of the American woodcock's flight display.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,"""Wing-whir"" of the American woodcock's flight display.",none,success
XC243688,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,,,,0.0,,,,,,,,,unknown,,,,,success
XC243775,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC243776,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC243795,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC243829,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC243969,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC243991,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC243993,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244350,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244351,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244358,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244458,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244459,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244505,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244525,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244526,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244530,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244531,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244573,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244583,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244667,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC244724,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC245645,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC245809,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC245849,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC245875,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC245894,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC245947,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246092,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246110,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246112,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246200,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246539,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC2467,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246727,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246756,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246776,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246778,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC246857,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247259,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247300,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247308,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC2476,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247618,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247621,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247690,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247768,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247772,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247775,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247799,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247801,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247833,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247838,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC247851,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC248001,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC248099,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC250549,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC250844,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC250860,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC250999,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC251802,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC251806,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC251826,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC252006,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC252019,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC252235,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC252396,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC252571,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC252838,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC252840,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC252931,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253150,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253256,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253317,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253320,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253321,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253328,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253360,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253386,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253389,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253397,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253399,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253455,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253520,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253521,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253535,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253704,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253718,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253812,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
XC253814,,,,,,,,,0.0,,,,,,,,,,,,,,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev"
