xc_id,species_scientific,species_english,country,location,latitude,longitude,date,time,recordist,quality,length,type,scraped_at,length_seconds,url,file_name
941830,Sialia sialis,Eastern Bluebird,United States,"Lower Moreland Township (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2024-10-10,08:50,Paul Driver,B,0:31,,,31.0,//xeno-canto.org/941830,XC941830-EASTERN-BLUEBIRD-PERT-PA-8.50am-10102024.mp3
941257,Sialia sialis,Eastern Bluebird,United States,"Columbia Township (near  Columbia), Boone County, Missouri",,,2024-02-18,08:23,Whitney Neufeld-Kaiser,B,0:34,,,34.0,//xeno-canto.org/941257,XC941257-EABL-Lenoir-Feb-2024-Edited.wav
890142,Sialia sialis,Eastern Bluebird,United States,"Upper Hawksbill Trailhead, Shenandoah NP, Madison County, Virginia",,,2024-02-22,10:44,Thomas Magarian,B,0:09,,,9.0,//xeno-canto.org/890142,XC890142-EABL_2024-02-22_Upper_Hawksbill_Trailhead_SNP_1044(2).wav
890140,Sialia sialis,Eastern Bluebird,United States,"Upper Hawksbill Trailhead, Shenandoah NP, Madison County, Virginia",,,2024-02-22,10:43,Thomas Magarian,B,0:28,,,28.0,//xeno-canto.org/890140,XC890140-EABL_2024-02-22_Upper_Hawksbill_Trailhead_SNP_1043(2).wav
890133,Sialia sialis,Eastern Bluebird,United States,"Upper Hawksbill Trailhead, Shenandoah NP, Madison County, Virginia",,,2024-02-22,10:42,Thomas Magarian,B,0:11,,,11.0,//xeno-canto.org/890133,XC890133-EABL_2024-02-22_Upper_Hawksbill_Trailhead_SNP_1042(2).wav
836351,Sialia sialis,Eastern Bluebird,United States,"Bensalem Township (near  Riverside), Burlington County, New Jersey",,,2023-10-11,07:54,Paul Driver,B,0:30,,,30.0,//xeno-canto.org/836351,XC836351-EASTERN-BLUEBIRD-PERT-PA-7.54am-10112023.wav
785276,Sialia sialis,Eastern Bluebird,United States,"Upper Moreland Township (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2023-03-10,11:30,Paul Driver,B,0:35,,,35.0,//xeno-canto.org/785276,XC785276-EASTERN-BLUEBIRD-m-PERT-PA-11.30am-03102023.wav
771928,Sialia sialis,Eastern Bluebird,United States,"Upper Moreland Township (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2016-03-19,08:16,Paul Driver,B,1:24,,,84.0,//xeno-canto.org/771928,XC771928-EASTERN-BLUEBIRD-PERT-PA-8.16am-03192016.mp3
771927,Sialia sialis,Eastern Bluebird,United States,"Upper Moreland Township (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2012-06-27,04:49,Paul Driver,B,1:55,,,115.0,//xeno-canto.org/771927,XC771927-EASTERN-BLUEBIRD-dawn-song-PERT-PA-04.49am-062712.mp3
701531,Sialia sialis,Eastern Bluebird,United States,"Ladd-Peebles Stadium, Mobile County, Alabama",,,2022-01-10,03:00,Mason Currier,B,0:19,,,19.0,//xeno-canto.org/701531,XC701531-Eastern Bluebird.mp3
691319,Sialia sialis,Eastern Bluebird,United States,"HBHS Hollis, Hillsborough County, New Hampshire",,,2021-03-21,08:30,Christopher McPherson,B,0:39,,,39.0,//xeno-canto.org/691319,XC691319-Eastern Bluebird_21Mar2021_HBHS Hollis NH.mp3
651602,Sialia sialis,Eastern Bluebird,United States,"Reef Campground, Carr Canyon, Huachuca Mtns, Cochise, AZ",,,2021-05-20,05:00,Bobby Wilcox,B,1:36,,,96.0,//xeno-canto.org/651602,XC651602-210520_1094EABL 10m Carr 0500 mp3 amp.mp3
615822,Sialia sialis,Eastern Bluebird,Mexico,"Аројо Секо, Xico, Veracruz",,,2021-01-18,08:00,Manuel Grosselet,B,0:24,,,24.0,//xeno-canto.org/615822,XC615822-Eastern Bluebird calls Xico ene 18 819_1535.mp3
615821,Sialia sialis,Eastern Bluebird,Mexico,"Аројо Секо, Xico, Veracruz",,,2021-01-18,08:00,Manuel Grosselet,B,0:28,,,28.0,//xeno-canto.org/615821,XC615821-Eastern Bluebird calls Xico ene 18 814_1532.mp3
601012,Sialia sialis,Eastern Bluebird,United States,"Lancy Brook Wetlands Brookline / Mason, Hillsborough County, New Hampshire",,,2020-04-24,10:30,Christopher McPherson,B,2:02,,,122.0,//xeno-canto.org/601012,XC601012-Eastern Bluebird_24Apr2020_Lancy Brook Brookline NH.mp3
580155,Sialia sialis,Eastern Bluebird,United States,"Great SWamp NWR, Morris County, New Jersey",,,2020-07-31,08:00,William Whitehead,B,0:56,,,56.0,//xeno-canto.org/580155,XC580155-Bluebird2.mp3
570125,Sialia sialis,Eastern Bluebird,United States,"Duke Farms, Somerset County, New Jersey",,,2020-06-19,08:00,William Whitehead,B,0:45,,,45.0,//xeno-canto.org/570125,XC570125-Bluebird.mp3
544298,Sialia sialis,Eastern Bluebird,United States,"Walpole (near  Norfolk), Norfolk County, Massachusetts",,,2020-04-11,09:00,John Baur,B,0:52,,,52.0,//xeno-canto.org/544298,XC544298-200411_0143_EABL_mp3.mp3
482698,Sialia sialis,Eastern Bluebird,United States,"Gallant, Etowah County, Alabama",,,2019-06-17,09:30,Jon Billingsley Jr,B,2:08,,,128.0,//xeno-canto.org/482698,XC482698-MaleBlueBird1.mp3
454612,Sialia sialis,Eastern Bluebird,United States,"Wellington, Sumner County, Kansas",,,2019-02-01,21:00,Ves,B,0:25,,,25.0,//xeno-canto.org/454612,XC454612-eastern bluebird mp3.mp3
454611,Sialia sialis,Eastern Bluebird,United States,"Wellington, Sumner County, Kansas",,,2019-02-01,21:20,Ves,B,0:09,,,9.0,//xeno-canto.org/454611,XC454611-eastern bluebird 2 mp3.mp3
446664,Sialia sialis,Eastern Bluebird,United States,"Huntley Meadows Park, Fairfax County, Virginia",,,2018-11-25,10:00,Bobby Wilcox,B,0:25,,,25.0,//xeno-canto.org/446664,XC446664-181125_4433 EABL calls 60ft Huntley 1130 mp3 amp.mp3
439866,Sialia sialis,Eastern Bluebird,Mexico,"Mesa El Campanero, Yécora, Sonora",,,2018-05-17,05:57,Richard E. Webster,B,4:20,,,260.0,//xeno-canto.org/439866,XC439866-BLUEBIR_Eastern_s_c Mesa del Campanero 2100m 051718 0557.mp3
439865,Sialia sialis,Eastern Bluebird,Mexico,"Mesa El Campanero, Yécora, Sonora",,,2018-05-17,05:25,Richard E. Webster,B,0:40,,,40.0,//xeno-canto.org/439865,XC439865-BLUEBIR_Eastern_s_c Mesa del Campanero 2100m 051718 0525.mp3
439862,Sialia sialis,Eastern Bluebird,Mexico,"Mesa El Campanero, Yécora, Sonora",,,2018-05-16,11:02,Richard E. Webster,B,0:10,,,10.0,//xeno-canto.org/439862,XC439862-BLUEBIR_Eastern Mesa del Campanero 2100m 051618 1102.mp3
428276,Sialia sialis,Eastern Bluebird,United States,"Tama (near  Burlington), Des Moines, Iowa",,,2018-07-22,20:00,Bobby Wilcox,B,0:38,,,38.0,//xeno-canto.org/428276,XC428276-180722_2726 EABL 40ft Farm 2000 mp3 amp.mp3
1069251,Colaptes auratus,Northern Flicker,United States,"South Bozeman, Gallatin County, Montana",,,2025-12-27,09:30,Don Profota,A,0:12,,,12.0,//xeno-canto.org/1069251,XC1069251-Northern_Flicker-T-12-27-25-AUD.wav
1062459,Colaptes auratus,Northern Flicker,Canada,"Rondeau, ON",,,2019-05-15,09:30,David Darrell-Lambert,A,0:05,,,5.0,//xeno-canto.org/1062459,XC1062459-Northern-Flicker-call-very-good-2019-05-15-Rondeau_1343_edited.wav
1033749,Colaptes auratus,Northern Flicker,United States,"Hart’s Brook Park and Preserve (near  Hartsdale), Westchester County, New York",,,2025-08-27,17:30,Rory Nefdt,A,0:49,,,49.0,//xeno-canto.org/1033749,XC1033749-250827_1451NorthernFlicker_Hartsbrook_27Aug25_1450.mp3
1029783,Colaptes auratus,Northern Flicker,United States,"Hart’s Brook Park and Preserve (near  Hartsdale), Westchester County, New York",,,2025-08-16,17:00,Rory Nefdt,A,0:25,,,25.0,//xeno-canto.org/1029783,XC1029783-250815_1437NorthernFlicker_16Aug25_1700.mp3
1024574,Colaptes auratus,Northern Flicker,United States,"Deer Park Clearcut, Port Angeles, Clallam County, Washington",,,2025-07-30,16:35,Greg Irving,A,3:07,,,187.0,//xeno-canto.org/1024574,XC1024574-100-Flicker---Northern-(Colaptes-auratus-cafer)-Call-JUL-1635h-600m-DeerPassClearcutWA_gi_250730_026.mp3
1015011,Colaptes auratus,Northern Flicker,Canada,"Bécancour Regional County Municipality (near  Bécancour), Centre-du-Québec, Quebec",,,2025-06-06,06:00,Stanislas Wroza,A,0:18,,,18.0,//xeno-canto.org/1015011,XC1015011-Pic-flamboyant-kleer-+.wav
1013307,Colaptes auratus,Northern Flicker,Canada,"Charlevoix (near  Saint-Joseph-de-la-Rive), Capitale-Nationale, Québec",,,2025-05-24,06:30,Stanislas Wroza,A,1:00,,,60.0,//xeno-canto.org/1013307,XC1013307-Pic-flamboyant-chant-++-filtered.wav
1013010,Colaptes auratus,Northern Flicker,Canada,"Marais Léon-Provancher, Portneuf, Québec",,,2025-05-21,09:00,Stanislas Wroza,A,1:01,,,61.0,//xeno-canto.org/1013010,XC1013010-Pic-flamboyant-cris-kleer-++-filtered.wav
1009102,Colaptes auratus,Northern Flicker,United States,"Masonville Township (near  Rapid River), Delta County, Michigan",,,2025-06-24,09:30,Valerie Heemstra,A,1:04,,,64.0,//xeno-canto.org/1009102,XC1009102-MixPre-1645NorthernFlicker6-24-25RapidRiver.mp3
1007124,Colaptes auratus,Northern Flicker,United States,"Dean's Crick, Sierra County, California",,,2025-06-12,09:42,Ed Pandolfino,A,0:26,,,26.0,//xeno-canto.org/1007124,XC1007124-NOFLs_Dean-sCrk_SIE_6-12-25_0942.mp3
993993,Colaptes auratus,Northern Flicker,Cuba,"Parque Nacional de Cayo Guillermo, Ciego de Ávila",,,2025-04-23,10:00,FREDERIC Lionel,A,0:19,,,19.0,//xeno-canto.org/993993,XC993993-Pic_flamboyant_250423_Cuba.mp3
975331,Colaptes auratus,Northern Flicker,Cuba,"La Palma, Pinar del Río",,,2025-02-08,07:00,GABRIEL LEITE,A,0:44,,,44.0,//xeno-canto.org/975331,XC975331-Colaptes-auratus_Guira_MixPre-6572.wav
964340,Colaptes auratus,Northern Flicker,United States,"Los Osos, Montana de Oro Campground, San Luis Obispo County, California",,,2025-01-16,15:57,Thomas G. Graves,A,2:11,,,131.0,//xeno-canto.org/964340,"XC964340-17-Northern-Flicker,-Montana-de-Oro,-01-16-25.wav"
959126,Colaptes auratus,Northern Flicker,United States,"Palmer property (near  Warrensburg), Johnson County, Missouri",,,2024-12-25,16:00,Shelby M Palmer,A,2:54,,,174.0,//xeno-canto.org/959126,XC959126-Colaptes-auratus_241225_002_PalmerProperty.wav
957326,Colaptes auratus,Northern Flicker,Canada,"Inglewood Bird Sanctuary, Calgary, Alberta",,,2022-08-10,11:00,Arjun Dutta,A,0:22,,,22.0,//xeno-canto.org/957326,XC957326-Northern-Flicker-10-8-22-Inglewood.wav
941347,Colaptes auratus,Northern Flicker,United States,"Las Cienegas NCA (lower Cienega Creek), Pima County, Arizona",,,2024-03-22,06:26,Richard E. Webster,A,11:09,,,669.0,//xeno-canto.org/941347,XC941347-FLICKER_Northern_s_c_drum-Cienega-Creek-1300m-032224-0626.mp3
839869,Colaptes auratus,Northern Flicker,Canada,"Kawartha Lakes (near  Kirkfield), Kawartha Lakes, Ontario",,,2023-05-24,18:30,Manuel Oudard,A,0:29,,,29.0,//xeno-canto.org/839869,XC839869-Pic-flamboyant---Carden-Alvar---24-05-2023.wav
822641,Colaptes auratus,Northern Flicker,Canada,"Burnaby, Metro Vancouver, British Columbia",,,2023-07-23,17:30,Francisco Molinero,A,0:07,,,7.0,//xeno-canto.org/822641,XC822641-776420.wav
786155,Colaptes auratus,Northern Flicker,United States,"Upper Moreland Township (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2012-06-17,07:05,Paul Driver,A,1:35,,,95.0,//xeno-canto.org/786155,XC786155-NORTHERN-FLICKER-wika-adults-and--juv-being-fed-at-nesthole-PERT-PA-06172012.wav
786154,Colaptes auratus,Northern Flicker,United States,"Upper Moreland Township (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2012-06-17,07:00,Paul Driver,A,1:03,,,63.0,//xeno-canto.org/786154,XC786154-NORTHERN-FLICKER-juv-being-fed-at-nesthole-PERT-PA-06172012.mp3
786153,Colaptes auratus,Northern Flicker,United States,"Upper Moreland Township (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2012-06-17,07:00,Paul Driver,A,0:55,,,55.0,//xeno-canto.org/786153,XC786153-NORTHERN-FLICKER-juv1-being-fed-at-nesthole-PERT-PA-06172012.mp3
776026,Colaptes auratus,Northern Flicker,United States,"Sawmill Flats Campground, Sierra Ancha, Gila County, Arizona",,,2022-07-17,06:11,Scott Olmstead,A,0:29,,,29.0,//xeno-canto.org/776026,XC776026-2022-07-17-Northern-Flicker-call-Sierra-Ancha-AZ-SOlmstead.mp3
768336,Colaptes auratus,Northern Flicker,United States,"Leslie Canyon National Wildlife Refuge, Cochise County, Arizona",,,2022-10-01,09:16,Richard E. Webster,A,5:34,,,334.0,//xeno-canto.org/768336,XC768336-FLICKER_Northern_c_interact-LCNWR-1400m-100122-0916.mp3
768334,Colaptes auratus,Northern Flicker,United States,"Silver Creek, Cave Creek Canyon, Cochise County, Arizona",,,2022-10-05,07:38,Richard E. Webster,A,2:27,,,147.0,//xeno-canto.org/768334,XC768334-FLICKER_Red-sha_c_chase-Silver-Cr-1500m-100522-0738.mp3
768332,Colaptes auratus,Northern Flicker,United States,"Silver Creek, Cave Creek Canyon, Cochise County, Arizona",,,2022-10-13,08:20,Richard E. Webster,A,6:34,,,394.0,//xeno-canto.org/768332,XC768332-FLICKER_Northrn_c_interct-Silver-Cr-1500m-101322-0820.wav
768323,Colaptes auratus,Northern Flicker,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2022-10-20,09:44,Richard E. Webster,A,0:08,,,8.0,//xeno-canto.org/768323,XC768323-FLICKER_Northern_c_distress-SBNWR-102022-0944.wav
753469,Colaptes auratus,Northern Flicker,United States,"Port Angeles (Foothills), Clallam County, Washington",,,2022-09-12,19:00,Greg Irving,A,0:10,,,10.0,//xeno-canto.org/753469,XC753469-100-Flicker---Northern-(Colaptes-auratus-cafer)-Call-SEP-0900-200m-PortAngelesWA_GI_2596.mp3
753183,Colaptes auratus,Northern Flicker,Canada,Domano Park,,,2022-07-07,08:00,Sunny Tseng,A,1:05,,,65.0,//xeno-canto.org/753183,XC753183-220707_5502_NOFL.mp3
722853,Colaptes auratus,Northern Flicker,United States,"Cristopher Creek, Gila County, Arizona",,,2022-05-06,06:00,Bobby Wilcox,A,0:19,,,19.0,//xeno-canto.org/722853,XC722853-220506_0784RSFL 15m mp3 amp.mp3
721756,Colaptes auratus,Northern Flicker,United States,"Harmony (near  Panama), Chautauqua County, New York",,,2022-05-01,06:00,Jim Berry,A,11:20,,,680.0,//xeno-canto.org/721756,XC721756-05022022 T0140 Northern Flicker Hill Higher SF.mp3
713588,Colaptes auratus,Northern Flicker,United States,"Miami Township (near  North Bend), Hamilton County, Ohio",,,2022-03-23,08:39,David A. Brinkman,A,1:42,,,102.0,//xeno-canto.org/713588,XC713588-NOFL SL Boat Ramp Mar 23 2022.mp3
708962,Colaptes auratus,Northern Flicker,United States,"Hawk Rise Sanctuary (near  Linden), Union County, New Jersey",,,2022-03-16,07:30,William Whitehead,A,1:25,,,85.0,//xeno-canto.org/708962,XC708962-NorthernFlicker1.mp3
697755,Colaptes auratus,Northern Flicker,Canada,"Swan Lake, Victoria, Vancouver Island, BC",,,2022-01-17,15:30,Barry Edmonston,A,0:34,,,34.0,//xeno-canto.org/697755,XC697755-Northern Flicker 6.mp3
686057,Colaptes auratus,Northern Flicker,Canada,"Swan Lake, Victoria, Vancouver Island, BC",,,2021-11-12,12:00,Barry Edmonston,A,0:32,,,32.0,//xeno-canto.org/686057,XC686057-Northern Flicker 5.mp3
685311,Colaptes auratus,Northern Flicker,Canada,"Swan Lake, Victoria, B.C., Canada",,,2021-11-08,13:30,Barry Edmonston,A,1:02,,,62.0,//xeno-canto.org/685311,XC685311-Northern Flicker 4.mp3
677543,Colaptes auratus,Northern Flicker,Canada,"Vancouver Island (near  Victoria), Capital, British Columbia",,,2021-09-27,17:20,Barry Edmonston,A,0:27,,,27.0,//xeno-canto.org/677543,XC677543-Northern Flicker 3.mp3
677541,Colaptes auratus,Northern Flicker,Canada,"Vancouver Island (near  Victoria), Capital, British Columbia",,,2021-09-27,17:00,Barry Edmonston,A,0:38,,,38.0,//xeno-canto.org/677541,XC677541-Northern Flicker 2.mp3
676522,Colaptes auratus,Northern Flicker,Mexico,"Mesa El Campanero, Yécora, Sonora",,,2021-08-16,06:08,Richard E. Webster,A,4:40,,,280.0,//xeno-canto.org/676522,XC676522-FLICKER_N_c_being chased hawk Mesa del Campanero 2100m 081621 0608.mp3
661732,Colaptes auratus,Northern Flicker,Mexico,"Mike's Sky Rancho, Sierra San Pedro Martir, Baja California",,,2021-05-18,18:20,Richard E. Webster,A,1:42,,,102.0,//xeno-canto.org/661732,XC661732-FLICKER_Northern_c_quaver Mike's Sky R 1200m 051821 1820.mp3
661730,Colaptes auratus,Northern Flicker,Mexico,"Mike's Sky Rancho, Sierra San Pedro Martir, Baja California",,,2021-05-18,17:24,Richard E. Webster,A,2:16,,,136.0,//xeno-canto.org/661730,XC661730-FLICKER_Northern_c Mike's Sky R 1200m 051821 1724.mp3
648368,Colaptes auratus,Northern Flicker,Canada,"Vancouver Island (near  Victoria), Capital, British Columbia",,,2021-05-09,17:10,Barry Edmonston,A,0:49,,,49.0,//xeno-canto.org/648368,XC648368-Northern Flicker 1.mp3
645833,Colaptes auratus,Northern Flicker,United States,"Lafayette, Boulder County, Colorado",,,2021-05-05,08:45,Ted Floyd,A,0:13,,,13.0,//xeno-canto.org/645833,XC645833-NoFl 01.mp3
638937,Colaptes auratus,Northern Flicker,United States,"Hawk Rise Sanctuary (near  Linden), Union County, New Jersey",,,2021-04-14,07:00,William Whitehead,A,0:57,,,57.0,//xeno-canto.org/638937,XC638937-NorthernFlicker2.mp3
636252,Colaptes auratus,Northern Flicker,Canada,"Loyalist (near  Prince Edward), Prince Edward County, Ontario",,,2020-09-07,10:00,Thomas Ryder Payne,A,0:32,,,32.0,//xeno-canto.org/636252,"XC636252-200907 Northern Flicker, calls quite close, noisy PEC 10am.mp3"
634286,Colaptes auratus,Northern Flicker,United States,"Baker Meadow, Big Pine, Inyo County, California",,,2021-03-29,08:00,Ron Overholtz,A,0:42,,,42.0,//xeno-canto.org/634286,"XC634286-Northern Flicker Colaptes auratus 2 Baker Meadow, Inyo Co. CA 3-29-2021.mp3"
624993,Colaptes auratus,Northern Flicker,United States,"Baker Meadow, Big Pine, Inyo County, California",,,2021-02-26,12:00,Ron Overholtz,A,0:36,,,36.0,//xeno-canto.org/624993,"XC624993-Northern Flicker 2 Baker Meadow, Inyo co. CA 2-26-2021.mp3"
622249,Colaptes auratus,Northern Flicker,United States,"Crest Trail, Chiricahua Mountains",,,2020-08-14,11:35,Richard E. Webster,A,3:33,,,213.0,//xeno-canto.org/622249,XC622249-FLICKER_Red-sha_c_interact Crest Trail 2500m 081420 1135.mp3
622248,Colaptes auratus,Northern Flicker,United States,"Crest Trail, Chiricahua Mountains",,,2020-08-14,07:51,Richard E. Webster,A,0:47,,,47.0,//xeno-canto.org/622248,"XC622248-FLICKER_Red-sha_c_chortle, whicker Crest Trail 2600m 081420 0751.mp3"
622247,Colaptes auratus,Northern Flicker,United States,"Barfoot Park, Chiricahua Mountains, Cochise County, Arizona",,,2020-08-08,18:34,Richard E. Webster,A,0:46,,,46.0,//xeno-canto.org/622247,XC622247-FLICKER_Red-sha_c Barfoot 2500m 080820 1834.mp3
622242,Colaptes auratus,Northern Flicker,United States,"Silver Creek, Cave Creek Canyon, Cochise County, Arizona",,,2020-11-22,08:38,Richard E. Webster,A,5:06,,,306.0,//xeno-canto.org/622242,XC622242-FLICKER_Northern_c_quaver Silver Cr 1500m 112220 0838.mp3
622238,Colaptes auratus,Northern Flicker,United States,"Agua Chiquita area, Sacramento Mountains, Otero County, New Mexico",,,2020-06-19,06:18,Richard E. Webster,A,3:45,,,225.0,//xeno-canto.org/622238,XC622238-FLICKER_Northern_s_f_chortle Agua Chiquita 2900m 061920 0618.mp3
622236,Colaptes auratus,Northern Flicker,United States,"Agua Chiquita area, Sacramento Mountains, Otero County, New Mexico",,,2020-06-19,06:00,Richard E. Webster,A,6:48,,,408.0,//xeno-canto.org/622236,"XC622236-FLICKER_Northern Agua Chiquita, Sac Mtns 2900m 061920 0600.mp3"
614479,Colaptes auratus,Northern Flicker,United States,"Santa Cruz Island (near  Ventura), Santa Barbara Co., California",,,2019-09-26,11:58,Sue Riffe,A,0:59,,,59.0,//xeno-canto.org/614479,XC614479-Northern Flickers on Santa Cruz Island CA on 9.26.19 at 11.55 for .59.mp3
613886,Colaptes auratus,Northern Flicker,United States,"North Billings (near  Medora), Billings County, North Dakota",,,1993-06-19,07:30,Peter Ward and Ken Hall,A,0:17,,,17.0,//xeno-canto.org/613886,XC613886-Northern Flicker TRNP ND.mp3
613548,Colaptes auratus,Northern Flicker,United States,"Icicle River near Leavenworth, Washington",,,1983-05-03,07:00,Peter Ward and Ken Hall,A,0:30,,,30.0,//xeno-canto.org/613548,XC613548-Northern Flicker Icicle River.mp3
613546,Colaptes auratus,Northern Flicker,United States,"Coulee City, Grant County, Washington",,,1987-04-18,09:30,Peter Ward and Ken Hall,A,0:18,,,18.0,//xeno-canto.org/613546,XC613546-Northern Flicker Sun Lakes.mp3
613544,Colaptes auratus,Northern Flicker,Canada,"Crippen Park (near  Bowen Island), Metro Vancouver, British Columbia",,,1984-05-21,10:00,Peter Ward and Ken Hall,A,0:11,,,11.0,//xeno-canto.org/613544,XC613544-Northern Flicker Bowen Is.mp3
604689,Colaptes auratus,Northern Flicker,United States,"Maple Leaf, Seattle, King County, Washington",,,2020-11-19,08:27,Bruce Lagerquist,A,0:26,,,26.0,//xeno-canto.org/604689,XC604689-111920 823 Northern Flicker Through Chimney.mp3
601754,Colaptes auratus,Northern Flicker,United States,"Wilton, Hillsborough County, New Hampshire",,,2020-08-16,14:30,Christopher McPherson,A,0:32,,,32.0,//xeno-canto.org/601754,XC601754-Northern Flicker_16Aug2020_Russel Abbott State Forest Mason NH.mp3
599826,Colaptes auratus,Northern Flicker,United States,"Lancy Brook Wetlands Brookline / Mason, Hillsborough County, New Hampshire",,,2019-09-12,15:30,Christopher McPherson,A,0:19,,,19.0,//xeno-canto.org/599826,XC599826-Northern Flicker_12Sep19_Lanc Brook_Brookline NH.mp3
598066,Colaptes auratus,Northern Flicker,Mexico,"San Agustín Etla, Oaxaca",,,2020-09-21,11:30,Manuel Grosselet,A,1:04,,,64.0,//xeno-canto.org/598066,XC598066-Northern Flicker call WEHU SAe sept 21 1128_1027.mp3
